Ticker SYMBOL,公司代號,公司名稱,產業別,資料季度,錯誤原因
6214.TW,6214,精誠資訊股份有限公司,30,2025Q3,近一年資料不足，未滿4季
6214.TW,6214,精誠資訊股份有限公司,30,2026Q1,近一年資料不足，未滿4季
6215.TW,6215,和椿科技股份有限公司,31,2025Q2,近一年資料不足，未滿4季
6215.TW,6215,和椿科技股份有限公司,31,2025Q3,近一年資料不足，未滿4季
6215.TW,6215,和椿科技股份有限公司,31,2026Q1,近一年資料不足，未滿4季
6216.TW,6216,居易科技股份有限公司,27,2025Q2,近一年資料不足，未滿4季
6216.TW,6216,居易科技股份有限公司,27,2025Q3,近一年資料不足，未滿4季
6216.TW,6216,居易科技股份有限公司,27,2026Q1,近一年資料不足，未滿4季
6224.TW,6224,聚鼎科技股份有限公司,28,2025Q2,近一年資料不足，未滿4季
6224.TW,6224,聚鼎科技股份有限公司,28,2025Q3,近一年資料不足，未滿4季
6224.TW,6224,聚鼎科技股份有限公司,28,2026Q1,近一年資料不足，未滿4季
6225.TW,6225,天瀚科技股份有限公司,26,2025Q2,近一年資料不足，未滿4季
6225.TW,6225,天瀚科技股份有限公司,26,2025Q3,近一年資料不足，未滿4季
6225.TW,6225,天瀚科技股份有限公司,26,2026Q1,近一年資料不足，未滿4季
6226.TW,6226,光鼎電子股份有限公司,26,2025Q2,近一年資料不足，未滿4季
6226.TW,6226,光鼎電子股份有限公司,26,2025Q3,近一年資料不足，未滿4季
6226.TW,6226,光鼎電子股份有限公司,26,2026Q1,近一年資料不足，未滿4季
6230.TW,6230,尼得科超眾科技股份有限公司,25,2025Q2,近一年資料不足，未滿4季
6230.TW,6230,尼得科超眾科技股份有限公司,25,2025Q3,近一年資料不足，未滿4季
6230.TW,6230,尼得科超眾科技股份有限公司,25,2026Q1,近一年資料不足，未滿4季
6235.TW,6235,華孚科技股份有限公司,25,2025Q2,近一年資料不足，未滿4季
6235.TW,6235,華孚科技股份有限公司,25,2025Q3,近一年資料不足，未滿4季
6235.TW,6235,華孚科技股份有限公司,25,2026Q1,近一年資料不足，未滿4季
6239.TW,6239,力成科技股份有限公司,24,2025Q2,近一年資料不足，未滿4季
6239.TW,6239,力成科技股份有限公司,24,2025Q3,近一年資料不足，未滿4季
6239.TW,6239,力成科技股份有限公司,24,2026Q1,近一年資料不足，未滿4季
6243.TW,6243,迅杰科技股份有限公司,24,2025Q2,近一年資料不足，未滿4季
6243.TW,6243,迅杰科技股份有限公司,24,2025Q3,近一年資料不足，未滿4季
6243.TW,6243,迅杰科技股份有限公司,24,2026Q1,近一年資料不足，未滿4季
6257.TW,6257,矽格股份有限公司,24,2025Q2,近一年資料不足，未滿4季
6257.TW,6257,矽格股份有限公司,24,2025Q3,近一年資料不足，未滿4季
6257.TW,6257,矽格股份有限公司,24,2026Q1,近一年資料不足，未滿4季
6269.TW,6269,台郡科技股份有限公司,28,2025Q2,近一年資料不足，未滿4季
6269.TW,6269,台郡科技股份有限公司,28,2025Q3,近一年資料不足，未滿4季
6269.TW,6269,台郡科技股份有限公司,28,2026Q1,近一年資料不足，未滿4季
6271.TW,6271,同欣電子工業股份有限公司,24,2025Q2,近一年資料不足，未滿4季
6271.TW,6271,同欣電子工業股份有限公司,24,2025Q3,近一年資料不足，未滿4季
6271.TW,6271,同欣電子工業股份有限公司,24,2026Q1,近一年資料不足，未滿4季
6272.TW,6272,驊陞科技股份有限公司,28,2025Q2,近一年資料不足，未滿4季
6272.TW,6272,驊陞科技股份有限公司,28,2025Q3,近一年資料不足，未滿4季
6272.TW,6272,驊陞科技股份有限公司,28,2026Q1,近一年資料不足，未滿4季
6277.TW,6277,宏正自動科技股份有限公司,25,2025Q2,近一年資料不足，未滿4季
6277.TW,6277,宏正自動科技股份有限公司,25,2025Q3,近一年資料不足，未滿4季
6277.TW,6277,宏正自動科技股份有限公司,25,2026Q1,近一年資料不足，未滿4季
6278.TW,6278,台灣表面黏著科技股份有限公司,26,2025Q2,近一年資料不足，未滿4季
6278.TW,6278,台灣表面黏著科技股份有限公司,26,2025Q3,近一年資料不足，未滿4季
6278.TW,6278,台灣表面黏著科技股份有限公司,26,2026Q1,近一年資料不足，未滿4季
6281.TW,6281,全國電子股份有限公司,29,2025Q2,近一年資料不足，未滿4季
6281.TW,6281,全國電子股份有限公司,29,2025Q3,近一年資料不足，未滿4季
6281.TW,6281,全國電子股份有限公司,29,2026Q1,近一年資料不足，未滿4季
6282.TW,6282,康舒科技股份有限公司,28,2025Q2,近一年資料不足，未滿4季
6282.TW,6282,康舒科技股份有限公司,28,2025Q3,近一年資料不足，未滿4季
6282.TW,6282,康舒科技股份有限公司,28,2026Q1,近一年資料不足，未滿4季
6283.TW,6283,淳安電子股份有限公司,31,2025Q2,近一年資料不足，未滿4季
6283.TW,6283,淳安電子股份有限公司,31,2025Q3,近一年資料不足，未滿4季
6283.TW,6283,淳安電子股份有限公司,31,2026Q1,近一年資料不足，未滿4季
6285.TW,6285,啟碁科技股份有限公司,27,2025Q2,近一年資料不足，未滿4季
6285.TW,6285,啟碁科技股份有限公司,27,2025Q3,近一年資料不足，未滿4季
6285.TW,6285,啟碁科技股份有限公司,27,2026Q1,近一年資料不足，未滿4季
6405.TW,6405,悅城科技股份有限公司,26,2025Q2,近一年資料不足，未滿4季
6405.TW,6405,悅城科技股份有限公司,26,2025Q3,近一年資料不足，未滿4季
6405.TW,6405,悅城科技股份有限公司,26,2026Q1,近一年資料不足，未滿4季
6409.TW,6409,旭隼科技股份有限公司,31,2025Q2,近一年資料不足，未滿4季
6409.TW,6409,旭隼科技股份有限公司,31,2025Q3,近一年資料不足，未滿4季
6409.TW,6409,旭隼科技股份有限公司,31,2026Q1,近一年資料不足，未滿4季
6412.TW,6412,群光電能科技股份有限公司,28,2025Q2,近一年資料不足，未滿4季
6412.TW,6412,群光電能科技股份有限公司,28,2025Q3,近一年資料不足，未滿4季
6412.TW,6412,群光電能科技股份有限公司,28,2026Q1,近一年資料不足，未滿4季
6414.TW,6414,樺漢科技股份有限公司,25,2025Q2,近一年資料不足，未滿4季
6414.TW,6414,樺漢科技股份有限公司,25,2025Q3,近一年資料不足，未滿4季
6414.TW,6414,樺漢科技股份有限公司,25,2026Q1,近一年資料不足，未滿4季
6415.TW,6415,矽力杰股份有限公司,24,2025Q2,近一年資料不足，未滿4季
6415.TW,6415,矽力杰股份有限公司,24,2025Q3,近一年資料不足，未滿4季
6415.TW,6415,矽力杰股份有限公司,24,2026Q1,近一年資料不足，未滿4季
6416.TW,6416,瑞祺電通股份有限公司,27,2025Q2,近一年資料不足，未滿4季
6416.TW,6416,瑞祺電通股份有限公司,27,2025Q3,近一年資料不足，未滿4季
6416.TW,6416,瑞祺電通股份有限公司,27,2026Q1,近一年資料不足，未滿4季
6426.TW,6426,統新光訊股份有限公司,27,2025Q2,近一年資料不足，未滿4季
6426.TW,6426,統新光訊股份有限公司,27,2025Q3,近一年資料不足，未滿4季
6426.TW,6426,統新光訊股份有限公司,27,2026Q1,近一年資料不足，未滿4季
6431.TW,6431,光麗生技控股股份有限公司,22,2025Q2,近一年資料不足，未滿4季
6431.TW,6431,光麗生技控股股份有限公司,22,2025Q3,近一年資料不足，未滿4季
6431.TW,6431,光麗生技控股股份有限公司,22,2026Q1,近一年資料不足，未滿4季
6438.TW,6438,迅得機械股份有限公司,31,2025Q2,近一年資料不足，未滿4季
6438.TW,6438,迅得機械股份有限公司,31,2025Q3,近一年資料不足，未滿4季
6438.TW,6438,迅得機械股份有限公司,31,2026Q1,近一年資料不足，未滿4季
6442.TW,6442,光紅建聖股份有限公司,27,2025Q2,近一年資料不足，未滿4季
6442.TW,6442,光紅建聖股份有限公司,27,2025Q3,近一年資料不足，未滿4季
6442.TW,6442,光紅建聖股份有限公司,27,2026Q1,近一年資料不足，未滿4季
6443.TW,6443,元晶太陽能科技股份有限公司,26,2025Q2,近一年資料不足，未滿4季
6443.TW,6443,元晶太陽能科技股份有限公司,26,2025Q3,近一年資料不足，未滿4季
6443.TW,6443,元晶太陽能科技股份有限公司,26,2026Q1,近一年資料不足，未滿4季
6446.TW,6446,藥華醫藥股份有限公司,22,2025Q2,近一年資料不足，未滿4季
6446.TW,6446,藥華醫藥股份有限公司,22,2025Q3,近一年資料不足，未滿4季
6446.TW,6446,藥華醫藥股份有限公司,22,2026Q1,近一年資料不足，未滿4季
6449.TW,6449,鈺邦科技股份有限公司,28,2025Q2,近一年資料不足，未滿4季
6449.TW,6449,鈺邦科技股份有限公司,28,2025Q3,近一年資料不足，未滿4季
6449.TW,6449,鈺邦科技股份有限公司,28,2026Q1,近一年資料不足，未滿4季
6451.TW,6451,訊芯科技控股股份有限公司,24,2025Q2,近一年資料不足，未滿4季
6451.TW,6451,訊芯科技控股股份有限公司,24,2025Q3,近一年資料不足，未滿4季
6451.TW,6451,訊芯科技控股股份有限公司,24,2026Q1,近一年資料不足，未滿4季
6456.TW,6456,GIS Holding Limited,26,2025Q2,近一年資料不足，未滿4季
6456.TW,6456,GIS Holding Limited,26,2025Q3,近一年資料不足，未滿4季
6456.TW,6456,GIS Holding Limited,26,2026Q1,近一年資料不足，未滿4季
6464.TW,6464,台灣數位光訊科技股份有限公司,20,2025Q2,近一年資料不足，未滿4季
6464.TW,6464,台灣數位光訊科技股份有限公司,20,2025Q3,近一年資料不足，未滿4季
6464.TW,6464,台灣數位光訊科技股份有限公司,20,2026Q1,近一年資料不足，未滿4季
6472.TW,6472,保瑞藥業股份有限公司,22,2025Q2,近一年資料不足，未滿4季
6472.TW,6472,保瑞藥業股份有限公司,22,2025Q3,近一年資料不足，未滿4季
6472.TW,6472,保瑞藥業股份有限公司,22,2026Q1,近一年資料不足，未滿4季
6477.TW,6477,安集科技股份有限公司,26,2025Q2,近一年資料不足，未滿4季
6477.TW,6477,安集科技股份有限公司,26,2025Q3,近一年資料不足，未滿4季
6477.TW,6477,安集科技股份有限公司,26,2026Q1,近一年資料不足，未滿4季
6491.TW,6491,晶碩光學股份有限公司,22,2025Q2,近一年資料不足，未滿4季
6491.TW,6491,晶碩光學股份有限公司,22,2025Q3,近一年資料不足，未滿4季
6491.TW,6491,晶碩光學股份有限公司,22,2026Q1,近一年資料不足，未滿4季
6504.TW,6504,南六企業股份有限公司,20,2025Q2,近一年資料不足，未滿4季
6504.TW,6504,南六企業股份有限公司,20,2025Q3,近一年資料不足，未滿4季
6504.TW,6504,南六企業股份有限公司,20,2026Q1,近一年資料不足，未滿4季
6505.TW,6505,台塑石化股份有限公司,23,2025Q2,近一年資料不足，未滿4季
6505.TW,6505,台塑石化股份有限公司,23,2025Q3,近一年資料不足，未滿4季
6505.TW,6505,台塑石化股份有限公司,23,2026Q1,近一年資料不足，未滿4季
6515.TW,6515,穎崴科技股份有限公司,24,2025Q2,近一年資料不足，未滿4季
6515.TW,6515,穎崴科技股份有限公司,24,2025Q3,近一年資料不足，未滿4季
6515.TW,6515,穎崴科技股份有限公司,24,2026Q1,近一年資料不足，未滿4季
6525.TW,6525,捷敏股份有限公司,24,2025Q2,近一年資料不足，未滿4季
6525.TW,6525,捷敏股份有限公司,24,2025Q3,近一年資料不足，未滿4季
6525.TW,6525,捷敏股份有限公司,24,2026Q1,近一年資料不足，未滿4季
6526.TW,6526,達發科技股份有限公司,24,2025Q2,近一年資料不足，未滿4季
6526.TW,6526,達發科技股份有限公司,24,2025Q3,近一年資料不足，未滿4季
6526.TW,6526,達發科技股份有限公司,24,2026Q1,近一年資料不足，未滿4季
6531.TW,6531,愛普科技股份有限公司,24,2025Q2,近一年資料不足，未滿4季
6531.TW,6531,愛普科技股份有限公司,24,2025Q3,近一年資料不足，未滿4季
6531.TW,6531,愛普科技股份有限公司,24,2026Q1,近一年資料不足，未滿4季
6533.TW,6533,晶心科技股份有限公司,24,2025Q2,近一年資料不足，未滿4季
6533.TW,6533,晶心科技股份有限公司,24,2025Q3,近一年資料不足，未滿4季
6533.TW,6533,晶心科技股份有限公司,24,2026Q1,近一年資料不足，未滿4季
6534.TW,6534,正瀚生技股份有限公司,22,2025Q2,近一年資料不足，未滿4季
6534.TW,6534,正瀚生技股份有限公司,22,2025Q3,近一年資料不足，未滿4季
6534.TW,6534,正瀚生技股份有限公司,22,2026Q1,近一年資料不足，未滿4季
6541.TW,6541,泰福生技股份有限公司,22,2025Q2,近一年資料不足，未滿4季
6541.TW,6541,泰福生技股份有限公司,22,2025Q3,近一年資料不足，未滿4季
6541.TW,6541,泰福生技股份有限公司,22,2026Q1,近一年資料不足，未滿4季
6550.TW,6550,北極星藥業集團股份有限公司,22,2025Q2,近一年資料不足，未滿4季
6550.TW,6550,北極星藥業集團股份有限公司,22,2025Q3,近一年資料不足，未滿4季
6550.TW,6550,北極星藥業集團股份有限公司,22,2026Q1,近一年資料不足，未滿4季
6552.TW,6552,易華電子股份有限公司,24,2025Q2,近一年資料不足，未滿4季
6552.TW,6552,易華電子股份有限公司,24,2025Q3,近一年資料不足，未滿4季
6552.TW,6552,易華電子股份有限公司,24,2026Q1,近一年資料不足，未滿4季
6558.TW,6558,興能高科技股份有限公司,31,2025Q2,近一年資料不足，未滿4季
6558.TW,6558,興能高科技股份有限公司,31,2025Q3,近一年資料不足，未滿4季
6558.TW,6558,興能高科技股份有限公司,31,2026Q1,近一年資料不足，未滿4季
6573.TW,6573,虹揚發展科技股份有限公司,24,2025Q2,近一年資料不足，未滿4季
6573.TW,6573,虹揚發展科技股份有限公司,24,2025Q3,近一年資料不足，未滿4季
6573.TW,6573,虹揚發展科技股份有限公司,24,2026Q1,近一年資料不足，未滿4季
6579.TW,6579,研揚科技股份有限公司,25,2025Q2,近一年資料不足，未滿4季
6579.TW,6579,研揚科技股份有限公司,25,2025Q3,近一年資料不足，未滿4季
6579.TW,6579,研揚科技股份有限公司,25,2026Q1,近一年資料不足，未滿4季
6581.TW,6581,台灣鋼聯股份有限公司,35,2025Q2,近一年資料不足，未滿4季
6581.TW,6581,台灣鋼聯股份有限公司,35,2025Q3,近一年資料不足，未滿4季
6581.TW,6581,台灣鋼聯股份有限公司,35,2026Q1,近一年資料不足，未滿4季
6582.TW,6582,申豐特用應材股份有限公司,11,2025Q2,近一年資料不足，未滿4季
6582.TW,6582,申豐特用應材股份有限公司,11,2025Q3,近一年資料不足，未滿4季
6582.TW,6582,申豐特用應材股份有限公司,11,2026Q1,近一年資料不足，未滿4季
6585.TW,6585,鼎基先進材料股份有限公司,20,2025Q2,近一年資料不足，未滿4季
6585.TW,6585,鼎基先進材料股份有限公司,20,2025Q3,近一年資料不足，未滿4季
6585.TW,6585,鼎基先進材料股份有限公司,20,2026Q1,近一年資料不足，未滿4季
6589.TW,6589,台康生技股份有限公司,22,2025Q2,近一年資料不足，未滿4季
6589.TW,6589,台康生技股份有限公司,22,2025Q3,近一年資料不足，未滿4季
6589.TW,6589,台康生技股份有限公司,22,2026Q1,近一年資料不足，未滿4季
6591.TW,6591,動力科技股份有限公司,25,2025Q2,近一年資料不足，未滿4季
6591.TW,6591,動力科技股份有限公司,25,2025Q3,近一年資料不足，未滿4季
6591.TW,6591,動力科技股份有限公司,25,2026Q1,近一年資料不足，未滿4季
6592.TW,6592,和潤企業股份有限公司,20,2025Q2,近一年資料不足，未滿4季
6592.TW,6592,和潤企業股份有限公司,20,2025Q3,近一年資料不足，未滿4季
6592.TW,6592,和潤企業股份有限公司,20,2026Q1,近一年資料不足，未滿4季
6598.TW,6598,Applied BioCode Corporation,22,2025Q2,近一年資料不足，未滿4季
6598.TW,6598,Applied BioCode Corporation,22,2025Q3,近一年資料不足，未滿4季
6598.TW,6598,Applied BioCode Corporation,22,2026Q1,近一年資料不足，未滿4季
6605.TW,6605,帝寶工業股份有限公司,12,2025Q2,近一年資料不足，未滿4季
6605.TW,6605,帝寶工業股份有限公司,12,2025Q3,近一年資料不足，未滿4季
